"date","club","country","elo"
"2023-06-01","Strasbourg","FRA","1610.49"
"2023-06-01","Stromsgodset","NOR","1289.48"
"2023-06-01","Sturm Graz","AUT","1571.85"
"2023-06-01","Stuttgart","GER","1628.82"
"2023-06-01","Sudtirol","ITA","1485.08"
"2023-06-01","Sunderland","ENG","1535.88"
"2023-06-01","Sverdlovsk","RUS","1406.10"
"2023-06-01","Swansea","ENG","1544.23"
"2023-06-01","Tenerife","ESP","1536.12"
"2023-06-01","Terek Grozny","RUS","1497.54"
"2023-06-01","Ternana","ITA","1392.66"
"2023-06-01","Torino","ITA","1701.16"
"2023-06-01","Torpedo Moskva","RUS","1242.54"
"2023-06-01","Tottenham","ENG","1812.34"
"2023-06-01","Toulouse","FRA","1556.95"
"2023-06-01","Trabzonspor","TUR","1518.68"
"2023-06-01","Tromso","NOR","1369.84"
"2023-06-01","Troyes","FRA","1448.55"
"2023-06-01","Twente","NED","1631.65"
"2023-06-01","Udinese","ITA","1661.70"
"2023-06-01","Umraniyespor","TUR","1362.33"
"2023-06-01","Union Berlin","GER","1738.94"
"2023-06-01","Universitatea Cluj","ROM","1249.51"
"2023-06-01","UTA Arad","ROM","1226.14"
"2023-06-01","Utrecht","NED","1546.60"
"2023-06-01","Valencia","ESP","1657.57"
"2023-06-01","Valenciennes","FRA","1362.44"
"2023-06-01","Valerenga","NOR","1370.05"
"2023-06-01","Valladolid","ESP","1611.77"
"2023-06-01","Vallecano","ESP","1633.77"
"2023-06-01","Varbergs","SWE","1241.69"
"2023-06-01","Varnamo","SWE","1287.30"
"2023-06-01","Venezia","ITA","1484.06"
"2023-06-01","Verona","ITA","1603.51"
"2023-06-01","Viborg","DEN","1475.75"
"2023-06-01","Viitorul","ROM","1428.39"
"2023-06-01","Viking","NOR","1372.91"
"2023-06-01","Villarreal","ESP","1771.65"
"2023-06-01","Villarreal B","ESP","1448.31"
"2023-06-01","Vitesse","NED","1500.68"
"2023-06-01","Vizela","POR","1431.96"
"2023-06-01","Volendam","NED","1389.82"
"2023-06-01","Voluntari","ROM","1292.46"
"2023-06-01","Waalwijk","NED","1426.58"
"2023-06-01","Waregem","BEL","1356.53"
"2023-06-01","Warta","POL","1366.07"
"2023-06-01","Watford","ENG","1521.95"
"2023-06-01","Wattens","AUT","1372.11"
"2023-06-01","Werder Bremen","GER","1602.03"
"2023-06-01","West Brom","ENG","1530.71"
"2023-06-01","West Ham","ENG","1768.13"
"2023-06-01","Westerlo","BEL","1461.54"
"2023-06-01","Widzew","POL","1276.44"
"2023-06-01","Wigan","ENG","1414.60"
"2023-06-01","Wolfsberg","AUT","1425.22"
"2023-06-01","Wolfsburg","GER","1710.01"
"2023-06-01","Wolves","ENG","1715.51"
"2023-06-01","Zaragoza","ESP","1504.27"
"2023-06-01","Zenit","RUS","1695.79"
"2023-06-15","Aalborg","DEN","1377.50"
"2023-06-15","Aalesund","NOR","1229.39"
"2023-06-15","Aarhus","DEN","1474.77"
"2023-06-15","Aberdeen","SCO","1333.53"
"2023-06-15","Ad. Demirspor","TUR","1530.23"
"2023-06-15","AEK","GRE","1520.04"
"2023-06-15","AIK","SWE","1354.77"
"2023-06-15","Ajaccio","FRA","1422.62"
"2023-06-15","Ajax","NED","1743.88"
"2023-06-15","Alanyaspor","TUR","1415.54"
"2023-06-15","Alaves","ESP","1587.34"
"2023-06-15","Albacete","ESP","1509.70"
"2023-06-15","Almeria","ESP","1619.36"
"2023-06-15","Altach","AUT","1311.60"
"2023-06-15","Amiens","FRA","1334.91"
"2023-06-15","Anderlecht","BEL","1553.74"
"2023-06-15","Andorra CF","ESP","1520.42"
"2023-06-15","Angers","FRA","1426.05"
"2023-06-15","Ankaraguecue","TUR","1383.26"
"2023-06-15","Annecy","FRA","1332.68"
"2023-06-15","Antalyaspor","TUR","1426.92"
"2023-06-15","Antwerp","BEL","1625.29"
"2023-06-15","Arges Pitesti","ROM","1183.99"
"2023-06-15","Aris","GRE","1382.96"
"2023-06-15","Arouca","POR","1496.09"
"2023-06-15","Arsenal","ENG","1919.38"
"2023-06-15","Ascoli","ITA","1439.15"
"2023-06-15","Asteras Tripolis","GRE","1229.68"
"2023-06-15","Aston Villa","ENG","1828.01"
"2023-06-15","Atalanta","ITA","1759.28"
"2023-06-15","Ath Bilbao","ESP","1696.70"
"2023-06-15","Ath Madrid","ESP","1846.32"
"2023-06-15","Atromitos","GRE","1242.02"
"2023-06-15","Augsburg","GER","1587.16"
"2023-06-15","Austria Wien","AUT","1465.05"
"2023-06-15","Auxerre","FRA","1503.15"
"2023-06-15","AZ Alkmaar","NED","1656.52"
"2023-06-15","Barcelona","ESP","1862.14"
"2023-06-15","Bari","ITA","1497.84"
"2023-06-15","Bastia","FRA","1423.07"
"2023-06-15","Bayern Munich","GER","1935.63"
"2023-06-15","Benevento","ITA","1408.99"
"2023-06-15","Benfica","POR","1817.61"
"2023-06-15","Besiktas","TUR","1625.21"
"2023-06-15","Betis","ESP","1739.29"
"2023-06-15","Bielefeld","GER","1451.96"
"2023-06-15","Birmingham","ENG","1442.68"
"2023-06-15","Blackburn","ENG","1522.53"
"2023-06-15","Blackpool","ENG","1417.94"
"2023-06-15","Boavista","POR","1474.65"
"2023-06-15","Bochum","GER","1608.66"
"2023-06-15","Bodoe Glimt","NOR","1582.77"
"2023-06-15","Bologna","ITA","1700.81"
"2023-06-15","Bordeaux","FRA","1491.26"
"2023-06-15","Botosani","ROM","1258.19"
"2023-06-15","Bournemouth","ENG","1660.66"
"2023-06-15","Brann","NOR","1337.59"
"2023-06-15","Braunschweig","GER","1381.55"
"2023-06-15","Brentford","ENG","1824.34"
"2023-06-15","Brescia","ITA","1406.61"
"2023-06-15","Brest","FRA","1572.34"
"2023-06-15","Brighton","ENG","1828.20"
"2023-06-15","Bristol City","ENG","1494.45"
"2023-06-15","Brommapojkarna","SWE","1283.67"
"2023-06-15","Brondby","DEN","1483.29"
"2023-06-15","Burgos","ESP","1457.73"
"2023-06-15","Burnley","ENG","1726.42"
"2023-06-15","Buyuksehyr","TUR","1528.59"
"2023-06-15","Cadiz","ESP","1634.79"
"2023-06-15","Caen","FRA","1422.71"
"2023-06-15","Cagliari","ITA","1572.95"
"2023-06-15","Cambuur","NED","1325.51"
"2023-06-15","Cardiff","ENG","1456.29"
"2023-06-15","Cartagena","ESP","1485.65"
"2023-06-15","Casa Pia","POR","1418.72"
"2023-06-15","Celta","ESP","1659.41"
"2023-06-15","Celtic","SCO","1619.79"
"2023-06-15","Cercle Brugge","BEL","1523.65"
"2023-06-15","CFR Cluj","ROM","1435.21"
"2023-06-15","Charleroi","BEL","1500.71"
"2023-06-15","Chaves","POR","1461.79"
"2023-06-15","Chelsea","ENG","1788.12"
"2023-06-15","Chindia Targoviste","ROM","1197.90"
"2023-06-15","Cittadella","ITA","1430.64"
"2023-06-15","Clermont","FRA","1593.69"
"2023-06-15","Club Brugge","BEL","1618.25"
"2023-06-15","Como","ITA","1452.84"
"2023-06-15","Cosenza","ITA","1389.28"
"2023-06-15","Coventry","ENG","1569.98"
"2023-06-15","Cracovia","POL","1379.25"
"2023-06-15","Craiova","ROM","1414.39"
"2023-06-15","Craiova 1948","ROM","1283.45"
"2023-06-15","Cremonese","ITA","1531.13"
"2023-06-15","Crystal Palace","ENG","1757.41"
"2023-06-15","CSKA Moskva","RUS","1569.57"
"2023-06-15","Darmstadt","GER","1552.38"
"2023-06-15","Degerfors","SWE","1263.37"
"2023-06-15","Dijon","FRA","1369.47"
"2023-06-15","Dinamo Bucuresti","ROM","1146.21"
"2023-06-15","Djurgarden","SWE","1470.18"
"2023-06-15","Dortmund","GER","1840.54"
"2023-06-15","Dundee United","SCO","1198.19"
"2023-06-15","Dynamo Moskva","RUS","1471.62"
"2023-06-15","Eibar","ESP","1559.88"
"2023-06-15","Ein Frankfurt","GER","1717.05"
"2023-06-15","Elche","ESP","1578.35"
"2023-06-15","Elfsborg","SWE","1480.40"
"2023-06-15","Empoli","ITA","1626.09"
"2023-06-15","Espanol","ESP","1614.15"
"2023-06-15","Estoril","POR","1406.41"
"2023-06-15","Eupen","BEL","1331.81"
"2023-06-15","Everton","ENG","1708.25"
"2023-06-15","Excelsior","NED","1370.15"
"2023-06-15","Fakel Voronezh","RUS","1363.35"
"2023-06-15","Famalicao","POR","1492.21"
"2023-06-15","FC Emmen","NED","1358.73"
"2023-06-15","FC Khimki","RUS","1308.73"
"2023-06-15","FC Kobenhavn","DEN","1605.10"
"2023-06-15","FC Koln","GER","1664.45"
"2023-06-15","FC Krasnodar","RUS","1530.72"
"2023-06-15","Fenerbahce","TUR","1638.89"
"2023-06-15","Feyenoord","NED","1752.20"
"2023-06-15","Fiorentina","ITA","1749.24"
"2023-06-15","For Sittard","NED","1402.84"
"2023-06-15","Fortuna Dusseldorf","GER","1540.87"
"2023-06-15","Freiburg","GER","1732.67"
"2023-06-15","Frosinone","ITA","1592.14"
"2023-06-15","Fulham","ENG","1736.65"
"2023-06-15","Galatasaray","TUR","1653.37"
"2023-06-15","Gaziantepspor","TUR","1280.71"
"2023-06-15","Genk","BEL","1624.33"
"2023-06-15","Genoa","ITA","1597.38"
"2023-06-15","Gent","BEL","1611.69"
"2023-06-15","Getafe","ESP","1651.06"
"2023-06-15","Giannina","GRE","1235.03"
"2023-06-15","Gil Vicente","POR","1467.13"
"2023-06-15","Giresunspor","TUR","1384.07"
"2023-06-15","Girona","ESP","1666.84"
"2023-06-15","Gloria Buzau","ROM","1127.98"
"2023-06-15","Go Ahead Eagles","NED","1428.11"
"2023-06-15","Goeteborg","SWE","1319.76"
"2023-06-15","Gornik","POL","1390.96"
"2023-06-15","Granada","ESP","1620.59"
"2023-06-15","Grenoble","FRA","1361.08"
"2023-06-15","Greuther Furth","GER","1469.34"
"2023-06-15","Groningen","NED","1330.47"
"2023-06-15","Guimaraes","POR","1520.51"
"2023-06-15","Guingamp","FRA","1426.06"
"2023-06-15","Haecken","SWE","1496.09"
"2023-06-15","Haka","FIN","1248.43"
"2023-06-15","Halmstad","SWE","1275.45"
"2023-06-15","Ham-Kam","NOR","1235.84"
"2023-06-15","Hamburg","GER","1579.42"
"2023-06-15","Hammarby","SWE","1419.10"
"2023-06-15","Hannover","GER","1435.32"
"2023-06-15","Hansa Rostock","GER","1413.32"
"2023-06-15","Hartberg","AUT","1349.14"
"2023-06-15","Hatayspor","TUR","1259.60"
"2023-06-15","Haugesund","NOR","1316.74"
"2023-06-15","Hearts","SCO","1329.69"
"2023-06-15","Heerenveen","NED","1464.86"
"2023-06-15","Heidenheim","GER","1568.46"
"2023-06-15","Hermannstadt","ROM","1259.95"
"2023-06-15","Hertha","GER","1569.68"
"2023-06-15","Hibernian","SCO","1333.20"
"2023-06-15","HJK Helsinki","FIN","1307.47"
"2023-06-15","Hoffenheim","GER","1639.18"
"2023-06-15","Holstein Kiel","GER","1469.79"
"2023-06-15","Honka Espoo","FIN","1248.43"
"2023-06-15","Horsens","DEN","1287.97"
"2023-06-15","Huddersfield","ENG","1513.61"
"2023-06-15","Huesca","ESP","1500.92"
"2023-06-15","Hull","ENG","1498.19"
"2023-06-15","Ibiza","ESP","1398.42"
"2023-06-15","IK Sirius","SWE","1310.97"
"2023-06-15","Inter","ITA","1882.35"
"2023-06-15","Ionikos","GRE","1209.90"
"2023-06-15","Istanbulspor","TUR","1385.04"
"2023-06-15","Jagiellonia","POL","1353.49"
"2023-06-15","Juventus","ITA","1796.90"
"2023-06-15","Kaiserslautern","GER","1411.78"
"2023-06-15","Kalmar","SWE","1401.93"
"2023-06-15","Karagumruk","TUR","1488.72"
"2023-06-15","Karlsruhe","GER","1473.46"
"2023-06-15","Kasimpasa","TUR","1439.02"
"2023-06-15","Kayserispor","TUR","1407.14"
"2023-06-15","Kilmarnock","SCO","1236.03"
"2023-06-15","Klagenfurt","AUT","1385.18"
"2023-06-15","Konyaspor","TUR","1491.84"
"2023-06-15","Korona","POL","1314.63"
"2023-06-15","Kortrijk","BEL","1371.18"
"2023-06-15","Kryliya Sovetov","RUS","1408.55"
"2023-06-15","Kuopio","FIN","1341.05"
"2023-06-15","Lamia","GRE","1182.19"
"2023-06-15","Las Palmas","ESP","1576.27"
"2023-06-15","LASK","AUT","1510.22"
"2023-06-15","Laval","FRA","1329.54"
"2023-06-15","Lazio","ITA","1779.99"
"2023-06-15","Le Havre","FRA","1477.06"
"2023-06-15","Lecce","ITA","1579.24"
"2023-06-15","Lech","POL","1556.95"
"2023-06-15","Lechia","POL","1305.88"
"2023-06-15","Leeds","ENG","1659.08"
"2023-06-15","Leganes","ESP","1494.73"
"2023-06-15","Legia","POL","1478.57"
"2023-06-15","Leicester","ENG","1725.13"
"2023-06-15","Lens","FRA","1761.61"
"2023-06-15","Levadeiakos","GRE","1186.55"
"2023-06-15","Levante","ESP","1628.90"
"2023-06-15","Leverkusen","GER","1748.23"
"2023-06-15","Lille","FRA","1700.35"
"2023-06-15","Lillestrom","NOR","1399.31"
"2023-06-15","Liverpool","ENG","1946.92"
"2023-06-15","Livingston","SCO","1238.44"
"2023-06-15","Lok Moskva","RUS","1521.47"
"2023-06-15","Lorient","FRA","1573.30"
"2023-06-15","Lubin","POL","1352.80"
"2023-06-15","Lugo","ESP","1379.18"
"2023-06-15","Lustenau","AUT","1380.14"
"2023-06-15","Luton","ENG","1606.54"
"2023-06-15","Lyngby","DEN","1326.87"
"2023-06-15","Lyon","FRA","1696.16"
"2023-06-15","Magdeburg","GER","1421.79"
"2023-06-15","Mainz","GER","1682.04"
"2023-06-15","Malaga","ESP","1457.58"
"2023-06-15","Mallorca","ESP","1649.57"
"2023-06-15","Malmoe","SWE","1478.13"
"2023-06-15","Man City","ENG","2077.27"
"2023-06-15","Man United","ENG","1873.67"
"2023-06-15","Maritimo","POR","1395.18"
"2023-06-15","Marseille","FRA","1708.23"
"2023-06-15","Mechelen","BEL","1427.40"
"2023-06-15","Metz","FRA","1539.01"
"2023-06-15","MGladbach","GER","1684.28"
"2023-06-15","Middlesbrough","ENG","1579.94"
"2023-06-15","Midtjylland","DEN","1562.19"
"2023-06-15","Miedz Legnica","POL","1240.88"
"2023-06-15","Milan","ITA","1829.90"
"2023-06-15","Millwall","ENG","1536.33"
"2023-06-15","Mioveni","ROM","1103.13"
"2023-06-15","Mirandes","ESP","1469.10"
"2023-06-15","Mjaellby","SWE","1342.78"
"2023-06-15","Modena","ITA","1413.02"
"2023-06-15","Molde","NOR","1531.50"
"2023-06-15","Monaco","FRA","1652.99"
"2023-06-15","Montpellier","FRA","1604.60"
"2023-06-15","Monza","ITA","1655.78"
"2023-06-15","Motherwell","SCO","1302.90"
"2023-06-15","Nantes","FRA","1529.08"
"2023-06-15","Napoli","ITA","1904.46"
"2023-06-15","Newcastle","ENG","1876.02"
"2023-06-15","NFC Volos","GRE","1235.60"
"2023-06-15","Nice","FRA","1656.36"
"2023-06-15","Nijmegen","NED","1441.47"
"2023-06-15","Nimes","FRA","1322.50"
"2023-06-15","Niort","FRA","1261.54"
"2023-06-15","Nizhny Novgorod","RUS","1376.78"
"2023-06-15","Nordsjaelland","DEN","1483.52"
"2023-06-15","Norrkoeping","SWE","1363.32"
"2023-06-15","Norwich","ENG","1516.04"
"2023-06-15","Nottm Forest","ENG","1673.98"
"2023-06-15","Nurnberg","GER","1429.59"
"2023-06-15","Odd Grenland","NOR","1351.71"
"2023-06-15","Odense","DEN","1430.34"
"2023-06-15","OFI","GRE","1265.01"
"2023-06-15","Olympiakos","GRE","1523.35"
"2023-06-15","Oostende","BEL","1350.36"
"2023-06-15","Orenburg","RUS","1438.72"
"2023-06-15","Osasuna","ESP","1670.77"
"2023-06-15","Oud-Heverlee Leuven","BEL","1473.58"
"2023-06-15","Oviedo","ESP","1538.43"
"2023-06-15","Pacos Ferreira","POR","1382.46"
"2023-06-15","Paderborn","GER","1520.02"
"2023-06-15","Palermo","ITA","1440.56"
"2023-06-15","Panathinaikos","GRE","1487.19"
"2023-06-15","Panetolikos","GRE","1162.32"
"2023-06-15","PAOK","GRE","1459.84"
"2023-06-15","Paris FC","FRA","1432.26"
"2023-06-15","Paris SG","FRA","1810.81"
"2023-06-15","Parma","ITA","1507.48"
"2023-06-15","Pau FC","FRA","1355.07"
"2023-06-15","Perugia","ITA","1412.27"
"2023-06-15","Petrolul Ploiesti","ROM","1212.34"
"2023-06-15","Piast Gliwice","POL","1449.24"
"2023-06-15","Pisa","ITA","1459.70"
"2023-06-15","Plock","POL","1302.82"
"2023-06-15","Pogon","POL","1458.99"
"2023-06-15","Ponferradina","ESP","1464.17"
"2023-06-15","Portimonense","POR","1396.75"
"2023-06-15","Porto","POR","1833.72"
"2023-06-15","Preston","ENG","1488.22"
"2023-06-15","PSV Eindhoven","NED","1744.84"
"2023-06-15","QPR","ENG","1419.02"
"2023-06-15","Quevilly Rouen","FRA","1356.89"
"2023-06-15","Radomiak","POL","1345.53"
"2023-06-15","Rakow","POL","1544.45"
"2023-06-15","Randers","DEN","1420.61"
"2023-06-15","Rangers","SCO","1643.20"
"2023-06-15","Rapid Bucuresti","ROM","1344.98"
"2023-06-15","Rapid Wien","AUT","1465.50"
"2023-06-15","RB Leipzig","GER","1825.38"
"2023-06-15","Reading","ENG","1427.35"
"2023-06-15","Real Madrid","ESP","1906.47"
"2023-06-15","Regensburg","GER","1363.36"
"2023-06-15","Reggina","ITA","1424.92"
"2023-06-15","Reims","FRA","1596.64"
"2023-06-15","Rennes","FRA","1706.06"
"2023-06-15","Ried","AUT","1296.65"
"2023-06-15","Rio Ave","POR","1434.15"
"2023-06-15","Rodez","FRA","1371.37"
"2023-06-15","Roma","ITA","1789.66"
"2023-06-15","Rosenborg","NOR","1428.06"
"2023-06-15","Ross County","SCO","1221.09"
"2023-06-15","Rostov","RUS","1488.11"
"2023-06-15","Rotherham","ENG","1453.20"
"2023-06-15","Salernitana","ITA","1610.06"
"2023-06-15","Salzburg","AUT","1719.94"
"2023-06-15","Sampdoria","ITA","1516.72"
"2023-06-15","Sandefjord","NOR","1243.39"
"2023-06-15","Sandhausen","GER","1357.83"
"2023-06-15","Santa Clara","POR","1383.44"
"2023-06-15","Santander","ESP","1487.88"
"2023-06-15","Sarpsborg","NOR","1366.55"
"2023-06-15","Sassuolo","ITA","1649.59"
"2023-06-15","Schalke 04","GER","1586.48"
"2023-06-15","Sepsi","ROM","1329.16"
"2023-06-15","Seraing","BEL","1290.72"
"2023-06-15","Sevilla","ESP","1768.19"
"2023-06-15","Sheffield United","ENG","1644.08"
"2023-06-15","Silkeborg","DEN","1418.97"
"2023-06-15","Sivasspor","TUR","1432.64"
"2023-06-15","Slask","POL","1310.40"
"2023-06-15","Sochaux","FRA","1398.35"
"2023-06-15","Sochi","RUS","1443.28"
"2023-06-15","Sociedad","ESP","1788.51"
"2023-06-15","Southampton","ENG","1627.23"
"2023-06-15","Sp Braga","POR","1679.04"
"2023-06-15","Sp Gijon","ESP","1465.37"
"2023-06-15","Sp Lisbon","POR","1758.05"
"2023-06-15","Spal","ITA","1407.32"
"2023-06-15","Sparta Rotterdam","NED","1549.30"
"2023-06-15","Spartak Moskva","RUS","1535.37"
"2023-06-15","Spezia","ITA","1537.38"
"2023-06-15","St Etienne","FRA","1459.76"
"2023-06-15","St Johnstone","SCO","1234.98"
"2023-06-15","St Mirren","SCO","1277.20"
"2023-06-15","St Pauli","GER","1552.43"
"2023-06-15","St Truiden","BEL","1457.49"
"2023-06-15","St. Gilloise","BEL","1652.14"
"2023-06-15","Stabaek","NOR","1290.27"
"2023-06-15","Stal Mielec","POL","1325.71"
"2023-06-15","Standard","BEL","1455.48"
"2023-06-15","Steaua","ROM","1421.90"
"2023-06-15","Stoke","ENG","1494.10"
"2023-06-15","Strasbourg","FRA","1602.44"
"2023-06-15","Stromsgodset","NOR","1291.90"
"2023-06-15","Sturm Graz","AUT","1580.52"
"2023-06-15","Stuttgart","GER","1628.82"
"2023-06-15","Sudtirol","ITA","1474.97"
"2023-06-15","Sunderland","ENG","1539.43"
"2023-06-15","Sverdlovsk","RUS","1413.89"
"2023-06-15","Swansea","ENG","1547.78"
"2023-06-15","Tenerife","ESP","1536.12"
"2023-06-15","Terek Grozny","RUS","1496.87"
"2023-06-15","Ternana","ITA","1388.99"
"2023-06-15","Torino","ITA","1692.63"
"2023-06-15","Torpedo Moskva","RUS","1240.09"
"2023-06-15","Tottenham","ENG","1815.89"
"2023-06-15","Toulouse","FRA","1568.76"
"2023-06-15","Trabzonspor","TUR","1517.48"
"2023-06-15","Tromso","NOR","1382.80"
"2023-06-15","Troyes","FRA","1453.97"
"2023-06-15","Twente","NED","1646.90"
"2023-06-15","Udinese","ITA","1652.04"
"2023-06-15","Umraniyespor","TUR","1340.60"
"2023-06-15","Union Berlin","GER","1738.94"
"2023-06-15","Universitatea Cluj","ROM","1249.51"
"2023-06-15","UTA Arad","ROM","1235.47"
"2023-06-15","Utrecht","NED","1547.39"
"2023-06-15","Valencia","ESP","1661.93"
"2023-06-15","Valenciennes","FRA","1355.91"
"2023-06-15","Valerenga","NOR","1351.57"
"2023-06-15","Valladolid","ESP","1610.68"
"2023-06-15","Vallecano","ESP","1623.35"
"2023-06-15","Varbergs","SWE","1227.85"
"2023-06-15","Varnamo","SWE","1271.37"
"2023-06-15","Venezia","ITA","1480.39"
"2023-06-15","Verona","ITA","1608.23"
"2023-06-15","Viborg","DEN","1470.11"
"2023-06-15","Viitorul","ROM","1428.39"
"2023-06-15","Viking","NOR","1381.76"
"2023-06-15","Villarreal","ESP","1771.60"
"2023-06-15","Villarreal B","ESP","1448.31"
"2023-06-15","Vitesse","NED","1500.68"
"2023-06-15","Vizela","POR","1431.96"
"2023-06-15","Volendam","NED","1389.82"
"2023-06-15","Voluntari","ROM","1292.46"
"2023-06-15","Waalwijk","NED","1426.58"
"2023-06-15","Waregem","BEL","1356.53"
"2023-06-15","Warta","POL","1366.07"
"2023-06-15","Watford","ENG","1525.50"
"2023-06-15","Wattens","AUT","1369.75"
"2023-06-15","Werder Bremen","GER","1602.03"
"2023-06-15","West Brom","ENG","1534.26"
"2023-06-15","West Ham","ENG","1779.48"
"2023-06-15","Westerlo","BEL","1453.72"
"2023-06-15","Widzew","POL","1276.44"
"2023-06-15","Wigan","ENG","1418.15"
"2023-06-15","Wolfsberg","AUT","1421.01"
"2023-06-15","Wolfsburg","GER","1710.01"
"2023-06-15","Wolves","ENG","1719.06"
"2023-06-15","Zaragoza","ESP","1504.27"
"2023-06-15","Zenit","RUS","1697.05"
"2023-07-01","Aalborg","DEN","1377.50"
"2023-07-01","Aalesund","NOR","1229.39"
"2023-07-01","Aarhus","DEN","1474.77"
"2023-07-01","Aberdeen","SCO","1333.53"
"2023-07-01","Ad. Demirspor","TUR","1530.23"
"2023-07-01","AEK","GRE","1520.04"
"2023-07-01","AIK","SWE","1354.77"
"2023-07-01","Ajaccio","FRA","1422.62"
"2023-07-01","Ajax","NED","1743.88"
"2023-07-01","Alanyaspor","TUR","1415.54"
"2023-07-01","Alaves","ESP","1598.60"
"2023-07-01","Albacete","ESP","1509.70"
"2023-07-01","Alcorcon","ESP","1415.24"
"2023-07-01","Almere City","NED","1404.53"
"2023-07-01","Almeria","ESP","1619.36"
"2023-07-01","Altach","AUT","1311.60"
"2023-07-01","Amiens","FRA","1334.91"
"2023-07-01","Amorebieta","ESP","1415.24"
"2023-07-01","Anderlecht","BEL","1553.74"
"2023-07-01","Andorra CF","ESP","1520.42"
"2023-07-01","Angers","FRA","1426.05"
"2023-07-01","Ankaraguecue","TUR","1383.26"
"2023-07-01","Annecy","FRA","1332.68"
"2023-07-01","Antalyaspor","TUR","1426.92"
"2023-07-01","Antwerp","BEL","1625.29"
"2023-07-01","Arges Pitesti","ROM","1183.99"
"2023-07-01","Aris","GRE","1382.96"
"2023-07-01","Arouca","POR","1496.09"
"2023-07-01","Arsenal","ENG","1919.38"
"2023-07-01","Ascoli","ITA","1439.15"
"2023-07-01","Asteras Tripolis","GRE","1229.68"
"2023-07-01","Aston Villa","ENG","1828.01"
"2023-07-01","Atalanta","ITA","1759.28"
"2023-07-01","Ath Bilbao","ESP","1696.70"
"2023-07-01","Ath Madrid","ESP","1846.32"
"2023-07-01","Atromitos","GRE","1242.02"
"2023-07-01","Augsburg","GER","1587.16"
"2023-07-01","Austria Wien","AUT","1465.05"
"2023-07-01","Auxerre","FRA","1503.15"
"2023-07-01","AZ Alkmaar","NED","1656.52"
"2023-07-01","Baltika","RUS","1362.68"
"2023-07-01","Barcelona","ESP","1862.14"
"2023-07-01","Bari","ITA","1497.84"
"2023-07-01","Bastia","FRA","1423.07"
"2023-07-01","Bayern Munich","GER","1935.63"
"2023-07-01","Benevento","ITA","1408.99"
"2023-07-01","Benfica","POR","1817.61"
"2023-07-01","Besiktas","TUR","1625.21"
"2023-07-01","Betis","ESP","1739.29"
"2023-07-01","Bielefeld","GER","1451.96"
"2023-07-01","Birmingham","ENG","1442.68"
"2023-07-01","Blackburn","ENG","1522.53"
"2023-07-01","Blackpool","ENG","1417.94"
"2023-07-01","Boavista","POR","1474.65"
"2023-07-01","Bochum","GER","1608.66"
"2023-07-01","Bodoe Glimt","NOR","1564.07"
"2023-07-01","Bologna","ITA","1700.81"
"2023-07-01","Bordeaux","FRA","1491.26"
"2023-07-01","Botosani","ROM","1258.19"
"2023-07-01","Bournemouth","ENG","1660.66"
